Timestamp (24hr),Timestamp (Epoch UTC),Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Tag8,Tag9,Tag10
2025-09-02 00:04:01,1756751641,81.88,42.58,96.81,70.18,58.52,54.76,20.45,52.69,40.19,48.39
2025-09-02 00:04:02,1756751642,57.41,42.78,90.35,85.78,43.96,22.31,74.02,63.19,94.97,41.53
2025-09-02 00:04:03,1756751643,53.83,94.35,29.24,13.9,94.75,27.7,30.27,46.28,73.43,78.22
2025-09-02 00:04:04,1756751644,85.02,87.78,54.62,53.61,41.58,75.23,23.65,34.33,79.19,24.91
2025-09-02 00:04:05,1756751645,69.32,86.11,83.7,43.07,77.34,84.38,22.3,27.65,76.28,18.33
2025-09-02 00:04:06,1756751646,80.5,46.66,26.73,94.4,66.27,42.44,42.94,70.84,57.38,26.26
2025-09-02 00:04:07,1756751647,20.9,61.12,37.93,92.78,45.53,96.08,99.87,16.4,99.8,94.55
2025-09-02 00:04:08,1756751648,61.15,96.85,67.32,90.07,15.89,38.77,59.12,41.5,93.37,68.19
2025-09-02 00:04:09,1756751649,78.62,56.65,29.83,77.46,42.62,26.47,28.04,30.55,21.99,21.76
2025-09-02 00:04:10,1756751650,97.62,35.53,62.77,65.5,87.74,40.77,69.24,44.22,50.92,95.7
2025-09-02 00:04:11,1756751651,43.78,77.42,11.61,92.24,64.85,58.04,49.51,25.69,86.67,64.75
2025-09-02 00:04:12,1756751652,94.07,69.5,44.27,61.06,12.73,86.08,19.84,71.08,57.95,73.63
2025-09-02 00:04:13,1756751653,89.45,11.42,85.89,70.38,42.01,14.68,98.7,81.7,12.86,78.0
2025-09-02 00:04:14,1756751654,85.51,77.51,86.74,60.75,73.56,12.03,92.0,25.29,89.05,15.47
2025-09-02 00:04:15,1756751655,78.99,38.48,79.34,38.05,76.17,95.94,16.73,69.69,60.0,30.67
2025-09-02 00:04:16,1756751656,49.31,21.26,85.43,19.31,62.07,89.4,55.87,96.57,43.43,15.23
2025-09-02 00:04:17,1756751657,19.92,62.6,26.15,92.6,42.86,60.78,20.19,39.71,56.15,69.0
2025-09-02 00:04:18,1756751658,24.02,56.02,95.64,53.05,74.78,17.28,14.13,42.67,66.43,84.14
2025-09-02 00:04:19,1756751659,18.89,35.21,49.08,40.11,15.58,50.87,55.85,48.38,10.24,85.89
2025-09-02 00:04:20,1756751660,93.33,92.52,34.11,83.74,39.28,51.5,49.54,17.89,57.69,98.93
2025-09-02 00:04:21,1756751661,87.63,28.38,87.24,16.36,44.16,80.29,52.73,78.12,58.77,55.69
2025-09-02 00:04:22,1756751662,99.58,74.46,25.53,50.65,22.2,78.5,68.37,25.28,66.91,84.17
2025-09-02 00:04:23,1756751663,77.63,15.72,41.95,58.52,21.78,98.17,36.91,80.14,83.58,59.42
2025-09-02 00:04:24,1756751664,42.86,65.16,57.06,27.64,23.74,69.81,79.87,32.8,16.07,99.7
2025-09-02 00:04:25,1756751665,11.97,51.87,16.24,57.23,92.63,88.62,49.78,36.58,51.12,44.68
2025-09-02 00:04:26,1756751666,86.41,51.24,90.93,76.24,16.84,26.88,98.6,63.24,60.52,98.99
2025-09-02 00:04:27,1756751667,51.47,37.28,17.39,19.35,17.03,34.35,95.31,87.52,35.27,14.88
2025-09-02 00:04:28,1756751668,12.29,33.31,25.13,24.15,54.62,42.67,41.84,66.59,82.86,61.46
2025-09-02 00:04:29,1756751669,69.22,70.71,32.94,33.03,43.91,91.84,76.11,65.91,42.41,43.14
2025-09-02 00:04:30,1756751670,75.89,81.45,37.5,24.51,22.02,19.88,22.55,86.48,18.96,56.1
2025-09-02 00:04:31,1756751671,94.82,35.07,33.38,69.75,96.28,59.07,96.28,85.03,26.47,35.86
2025-09-02 00:04:32,1756751672,72.18,52.81,62.67,96.13,86.24,76.87,70.67,10.15,53.4,94.23
2025-09-02 00:04:33,1756751673,82.97,17.15,26.35,48.71,67.98,43.72,69.97,76.84,81.82,95.24
2025-09-02 00:04:34,1756751674,80.58,51.79,59.72,11.61,56.35,94.91,45.52,42.07,39.78,56.47
2025-09-02 00:04:35,1756751675,56.84,24.22,43.27,38.22,69.62,58.37,92.64,95.42,27.6,89.23
2025-09-02 00:04:36,1756751676,80.66,34.28,46.61,10.36,97.42,79.03,60.82,29.88,73.78,11.43
2025-09-02 00:04:37,1756751677,49.09,33.66,59.89,65.91,77.2,47.62,63.27,95.62,46.69,69.65
2025-09-02 00:04:38,1756751678,87.32,84.39,66.62,31.88,20.03,70.6,11.05,41.31,19.21,98.46
2025-09-02 00:04:39,1756751679,88.03,83.59,88.36,10.93,92.34,54.02,24.78,18.45,93.81,96.41
2025-09-02 00:04:40,1756751680,18.96,22.35,25.76,75.17,85.21,36.57,92.31,76.56,66.55,30.51
2025-09-02 00:04:41,1756751681,87.55,49.71,99.01,24.29,89.27,88.79,63.31,30.8,91.61,45.24
2025-09-02 00:04:42,1756751682,95.18,51.83,92.17,26.11,16.21,57.05,68.06,45.12,94.95,26.7
2025-09-02 00:04:43,1756751683,75.11,34.6,93.76,72.2,49.59,52.13,36.78,27.43,87.25,68.89
2025-09-02 00:04:44,1756751684,69.07,80.54,36.64,12.92,47.41,29.48,38.94,22.78,88.45,59.4
2025-09-02 00:04:45,1756751685,27.39,69.04,23.51,65.07,58.84,80.39,39.37,30.27,29.8,91.24
2025-09-02 00:04:46,1756751686,39.21,73.66,96.95,18.25,96.29,92.68,64.95,34.21,98.47,86.63
2025-09-02 00:04:47,1756751687,34.96,40.29,42.71,80.59,39.62,39.35,74.12,92.42,70.93,71.2
2025-09-02 00:04:48,1756751688,43.74,83.51,43.93,47.2,94.5,99.18,69.17,21.74,37.52,88.78
2025-09-02 00:04:49,1756751689,16.44,38.55,59.94,60.03,88.56,86.97,20.66,59.84,24.59,16.74
2025-09-02 00:04:50,1756751690,38.05,71.2,95.0,29.17,11.63,20.32,16.79,53.44,18.92,15.59
2025-09-02 00:04:51,1756751691,83.0,11.07,41.29,58.29,98.34,12.2,83.98,50.94,13.59,39.9
2025-09-02 00:04:53,1756751693,96.73,45.9,94.64,10.23,39.85,30.36,75.33,79.34,79.81,72.61
2025-09-02 00:04:54,1756751694,85.63,78.21,91.86,56.81,19.26,97.57,87.95,26.37,37.24,35.4
2025-09-02 00:04:55,1756751695,31.81,43.92,85.18,39.42,15.54,85.5,60.86,52.34,42.77,29.51
2025-09-02 00:04:56,1756751696,14.0,81.68,66.92,41.75,95.24,70.32,45.55,25.13,14.34,64.77
2025-09-02 00:04:57,1756751697,39.66,76.17,83.08,45.45,71.85,25.22,50.28,90.58,39.94,82.16
2025-09-02 00:04:58,1756751698,47.26,74.35,20.89,93.83,75.64,26.0,54.08,45.6,49.27,88.2
2025-09-02 00:04:59,1756751699,44.3,69.27,48.66,75.83,41.2,11.43,95.86,65.09,72.93,11.83
2025-09-02 00:05:00,1756751700,26.99,41.35,27.0,12.85,16.53,56.43,83.94,93.62,44.38,74.54
2025-09-02 00:05:01,1756751701,48.77,10.85,35.46,70.4,78.07,40.32,17.45,67.1,16.94,62.73
2025-09-02 00:05:02,1756751702,58.3,22.82,87.13,31.14,51.3,60.31,16.48,16.01,20.27,49.7
2025-09-02 00:05:03,1756751703,26.79,50.22,92.87,90.23,68.3,58.81,24.7,15.13,55.93,57.74
2025-09-02 00:05:04,1756751704,16.24,60.66,71.1,40.22,34.01,10.09,68.19,40.48,24.32,58.38
2025-09-02 00:05:05,1756751705,71.28,28.92,75.32,23.12,78.26,23.2,40.84,76.06,64.27,28.37
2025-09-02 00:05:06,1756751706,26.85,42.14,71.63,87.12,57.89,80.36,38.71,84.03,73.25,73.98
2025-09-02 00:05:07,1756751707,81.06,70.22,20.4,44.59,54.44,90.69,78.83,16.3,98.25,94.57
2025-09-02 00:05:08,1756751708,74.19,69.57,32.51,62.23,47.91,16.55,42.42,49.43,53.85,33.22
2025-09-02 00:05:09,1756751709,39.72,71.35,27.12,70.72,21.82,22.88,35.14,13.51,83.52,29.52
2025-09-02 00:05:10,1756751710,41.53,64.0,22.28,40.01,78.31,49.18,30.19,31.69,24.15,18.49
2025-09-02 00:05:11,1756751711,14.9,54.42,51.9,10.23,21.57,55.51,41.87,17.74,21.26,49.25
2025-09-02 00:05:12,1756751712,64.09,53.59,82.77,50.4,76.36,49.8,79.3,78.66,63.62,31.97
2025-09-02 00:05:13,1756751713,19.22,75.59,36.52,17.43,28.08,49.58,18.63,61.18,67.28,60.55
2025-09-02 00:05:14,1756751714,86.12,40.69,91.53,60.94,75.52,42.86,23.83,57.18,53.01,61.86
2025-09-02 00:05:15,1756751715,35.21,49.13,31.24,40.39,88.68,48.01,36.81,89.48,66.34,58.92
2025-09-02 00:05:16,1756751716,23.86,15.73,63.02,38.35,34.91,35.05,57.96,65.64,57.93,75.89
2025-09-02 00:05:17,1756751717,94.59,78.29,61.64,58.15,25.21,11.19,84.01,36.71,67.8,76.29
2025-09-02 00:05:18,1756751718,37.22,94.67,21.9,76.02,48.72,99.43,46.56,60.2,51.92,68.64
2025-09-02 00:05:19,1756751719,74.08,92.32,17.23,45.13,71.44,10.9,98.63,33.6,33.79,88.97
2025-09-02 00:05:20,1756751720,57.92,96.12,20.62,39.41,78.33,41.25,27.96,24.95,60.43,18.06
2025-09-02 00:05:21,1756751721,56.79,97.9,78.65,93.72,78.7,34.16,47.42,85.41,17.99,50.7
2025-09-02 00:05:22,1756751722,78.24,58.39,58.42,82.94,23.7,13.83,80.46,86.56,12.24,51.99
2025-09-02 00:05:23,1756751723,24.18,16.75,65.75,96.34,61.85,11.07,79.55,94.61,97.56,41.07
2025-09-02 00:05:24,1756751724,63.34,88.95,88.12,34.95,29.88,48.59,73.38,82.86,96.11,38.45
2025-09-02 00:05:25,1756751725,37.06,24.75,54.64,76.26,25.22,78.56,35.74,70.56,22.24,79.36
2025-09-02 00:05:26,1756751726,25.17,26.44,30.55,91.38,53.72,32.68,39.13,29.52,55.54,45.66
2025-09-02 00:05:27,1756751727,45.77,42.86,37.52,10.11,75.21,90.13,21.97,72.46,39.27,80.35
2025-09-02 00:05:28,1756751728,93.59,97.55,64.51,13.21,13.86,63.12,73.11,61.1,50.4,92.34
2025-09-02 00:05:29,1756751729,73.38,93.13,51.15,68.04,71.51,27.99,78.63,87.47,56.96,50.54
2025-09-02 00:05:30,1756751730,58.24,28.54,90.57,35.23,56.73,48.58,63.38,70.25,65.89,16.09
2025-09-02 00:05:31,1756751731,54.1,74.49,87.98,42.96,39.6,64.79,49.32,98.79,40.34,22.63
2025-09-02 00:05:32,1756751732,70.82,19.85,80.73,87.53,93.22,79.49,62.51,27.37,33.64,42.49
2025-09-02 00:05:33,1756751733,25.22,38.71,71.41,13.77,25.54,31.39,57.65,43.35,70.5,28.71
2025-09-02 00:05:34,1756751734,62.76,91.03,75.14,20.23,94.93,19.35,49.64,40.41,25.96,55.73
2025-09-02 00:05:35,1756751735,56.47,70.7,47.39,21.86,15.32,83.63,98.87,19.71,57.89,33.05
2025-09-02 00:05:36,1756751736,97.14,35.18,94.84,49.68,17.67,21.95,92.75,49.68,56.6,76.01
2025-09-02 00:05:37,1756751737,98.7,70.3,48.82,62.2,21.75,82.24,96.59,72.36,73.12,98.76
2025-09-02 00:05:38,1756751738,50.97,46.38,47.11,19.15,40.9,55.56,50.16,75.22,43.94,51.33
2025-09-02 00:05:39,1756751739,82.3,90.12,78.65,59.84,84.39,38.78,50.42,12.21,62.16,41.81
2025-09-02 00:05:40,1756751740,35.3,99.5,13.81,45.37,76.83,81.61,29.41,60.03,49.56,52.95
2025-09-02 00:05:41,1756751741,49.99,30.0,15.42,64.81,88.41,88.28,99.0,43.48,42.68,45.38
2025-09-02 00:05:42,1756751742,29.08,82.25,89.6,77.49,97.58,68.99,67.88,56.89,30.24,42.93
2025-09-02 00:05:43,1756751743,34.92,27.38,42.76,91.96,75.5,46.34,86.03,57.35,84.52,87.88
2025-09-02 00:05:44,1756751744,56.54,35.62,72.98,98.34,76.27,10.59,81.5,61.2,66.49,44.03
2025-09-02 00:05:45,1756751745,88.42,81.1,49.92,23.25,55.5,34.74,21.05,33.4,54.53,83.33
2025-09-02 00:05:46,1756751746,76.56,71.12,12.57,33.97,22.97,60.23,42.1,30.74,72.68,74.58
2025-09-02 00:05:47,1756751747,86.33,57.88,92.08,79.61,64.45,35.8,84.89,10.42,48.69,54.81
2025-09-02 00:05:48,1756751748,22.08,28.61,25.36,75.75,68.95,30.08,86.79,73.66,76.41,66.96
2025-09-02 00:05:49,1756751749,10.14,65.34,90.85,49.03,57.76,91.39,47.86,31.73,50.17,54.36
2025-09-02 00:05:50,1756751750,92.43,93.87,80.24,23.32,100.0,69.71,52.79,24.46,34.48,91.1
2025-09-02 00:05:51,1756751751,32.32,67.68,86.54,40.97,99.31,70.92,90.63,44.84,31.27,17.59
2025-09-02 00:05:52,1756751752,43.9,49.87,49.12,50.68,29.65,78.09,17.42,58.15,41.48,16.96
2025-09-02 00:05:53,1756751753,90.95,70.03,18.22,72.26,81.73,97.68,71.54,99.33,32.31,35.14
2025-09-02 00:05:54,1756751754,77.0,57.15,93.4,90.74,96.3,43.52,69.54,20.35,58.39,73.52
2025-09-02 00:05:55,1756751755,18.73,89.82,99.07,49.82,73.97,40.94,77.62,13.26,24.16,87.09
2025-09-02 00:05:56,1756751756,48.41,25.9,66.9,99.06,92.44,30.22,82.51,65.49,90.87,59.28
2025-09-02 00:05:57,1756751757,48.82,81.25,68.94,46.25,47.45,83.99,78.59,93.71,82.07,41.93
2025-09-02 00:05:58,1756751758,41.06,88.11,53.91,44.09,91.09,34.99,84.93,22.65,70.7,96.19
2025-09-02 00:05:59,1756751759,86.8,55.73,49.98,59.95,20.16,48.79,77.9,33.43,64.05,17.58
2025-09-02 00:06:00,1756751760,86.67,51.89,45.51,71.54,44.24,27.77,84.27,35.49,75.2,48.86
2025-09-02 00:06:01,1756751761,45.82,66.54,12.53,85.5,31.48,15.6,17.46,51.21,37.58,66.93
2025-09-02 00:06:02,1756751762,50.94,90.66,13.93,83.66,70.98,18.06,86.76,43.2,71.73,72.28
2025-09-02 00:06:03,1756751763,21.79,74.7,52.2,75.65,19.48,15.58,87.15,62.56,41.74,31.46
2025-09-02 00:06:04,1756751764,73.68,43.37,41.13,18.34,69.08,57.39,68.2,82.4,86.55,81.9
2025-09-02 00:06:05,1756751765,25.22,71.69,31.06,69.87,61.37,15.04,97.5,82.38,11.27,25.43
2025-09-02 00:06:06,1756751766,20.07,16.58,30.72,95.66,18.98,34.43,25.12,80.86,18.62,75.87
2025-09-02 00:06:07,1756751767,31.67,35.57,58.95,71.86,77.08,12.97,85.58,88.4,22.49,42.79
2025-09-02 00:06:08,1756751768,66.3,47.54,47.17,82.09,59.04,76.01,98.95,17.45,88.03,90.03
2025-09-02 00:06:09,1756751769,85.27,64.94,45.7,18.34,65.84,42.85,33.48,92.0,81.74,66.7
2025-09-02 00:06:10,1756751770,96.45,84.67,89.59,47.56,97.54,60.35,18.48,77.43,97.34,33.68
2025-09-02 00:06:11,1756751771,53.52,51.31,69.67,95.32,56.64,28.29,56.22,87.41,24.5,75.75
2025-09-02 00:06:13,1756751773,99.09,41.62,93.39,23.23,11.29,81.19,93.4,53.97,17.11,38.17
2025-09-02 00:06:14,1756751774,28.11,32.95,90.21,96.38,72.16,58.67,77.48,24.86,66.72,61.19
2025-09-02 00:06:15,1756751775,56.26,37.86,16.3,93.65,65.87,82.43,67.72,13.48,43.66,69.04
2025-09-02 00:06:16,1756751776,54.57,84.59,77.94,78.24,62.36,96.12,18.27,41.95,69.29,87.44
2025-09-02 00:06:17,1756751777,11.72,50.05,24.72,40.2,23.73,36.32,19.43,47.04,32.81,53.98
2025-09-02 00:06:18,1756751778,38.3,75.12,10.38,77.51,51.42,54.93,40.18,11.64,63.57,43.83
2025-09-02 00:06:19,1756751779,28.55,50.26,61.69,10.53,27.2,81.62,43.37,67.32,52.41,18.19
2025-09-02 00:06:20,1756751780,21.64,79.4,51.02,74.37,74.24,65.84,10.95,57.31,30.8,35.44
2025-09-02 00:06:21,1756751781,31.33,85.79,76.95,69.69,63.59,84.44,76.85,84.2,34.25,61.03
2025-09-02 00:06:22,1756751782,77.82,67.3,69.08,96.27,55.47,70.82,63.52,68.89,10.89,17.32
2025-09-02 00:06:23,1756751783,59.73,42.72,77.35,55.26,91.31,82.51,17.08,40.81,52.18,35.23
2025-09-02 00:06:24,1756751784,85.2,27.81,55.53,55.78,56.66,35.69,36.77,51.2,83.66,75.7
2025-09-02 00:06:25,1756751785,45.73,45.25,72.31,95.94,48.29,22.53,18.34,88.85,77.57,22.07
2025-09-02 00:06:26,1756751786,45.71,46.1,87.33,14.28,10.34,19.38,47.71,23.7,99.28,31.57
2025-09-02 00:06:27,1756751787,12.36,96.9,35.61,33.41,63.9,51.01,78.14,44.52,35.84,40.44
2025-09-02 00:06:28,1756751788,96.9,90.16,52.72,52.99,47.25,24.37,24.13,91.59,19.79,24.83
2025-09-02 00:06:29,1756751789,41.1,21.54,31.47,91.06,96.35,71.5,78.86,99.5,11.54,23.35
2025-09-02 00:06:30,1756751790,25.21,14.11,23.3,94.91,38.08,26.44,53.42,15.71,40.56,19.29
2025-09-02 00:06:31,1756751791,31.75,90.86,64.85,56.99,17.86,14.75,12.78,80.49,59.21,37.23
2025-09-02 00:06:32,1756751792,46.83,47.28,74.1,28.06,11.25,86.79,40.97,73.22,59.51,68.81
2025-09-02 00:06:33,1756751793,87.76,42.15,94.49,79.02,31.68,64.1,23.16,56.73,86.59,98.03
2025-09-02 00:06:34,1756751794,17.69,93.45,58.48,50.1,83.21,35.28,65.43,52.26,70.44,66.02
2025-09-02 00:06:35,1756751795,87.78,93.63,34.1,92.61,40.07,27.22,63.07,90.9,36.53,12.3
2025-09-02 00:06:36,1756751796,34.53,56.65,84.04,57.69,21.35,87.04,16.3,57.05,76.51,57.41
2025-09-02 00:06:37,1756751797,73.32,82.7,40.41,49.91,54.96,15.21,76.92,89.04,86.93,47.63
2025-09-02 00:06:38,1756751798,97.37,64.95,77.2,74.54,36.1,56.98,90.45,19.67,82.79,16.73
2025-09-02 00:06:39,1756751799,71.07,95.48,96.33,85.17,50.62,65.81,64.06,66.64,64.93,45.27
2025-09-02 00:06:40,1756751800,31.63,11.74,97.77,51.79,27.79,67.4,55.26,74.92,78.34,73.2
2025-09-02 00:06:41,1756751801,78.49,27.28,86.11,36.3,40.88,79.66,48.68,20.8,59.08,21.18
2025-09-02 00:06:42,1756751802,81.27,89.11,92.12,97.54,91.21,49.9,72.87,24.22,56.46,92.54
2025-09-02 00:06:43,1756751803,69.42,69.85,57.54,77.56,92.22,25.34,21.6,24.3,48.64,47.75
2025-09-02 00:06:44,1756751804,68.88,28.64,37.23,92.4,47.55,98.04,12.4,96.35,70.28,33.04
2025-09-02 00:06:45,1756751805,68.98,95.93,85.6,24.85,70.95,32.49,80.15,20.95,17.19,46.53
2025-09-02 00:06:46,1756751806,30.67,32.95,67.1,70.68,53.27,61.17,27.13,94.94,21.19,28.69
2025-09-02 00:06:47,1756751807,28.92,15.14,99.57,70.56,45.04,45.62,73.43,80.05,96.58,57.15
2025-09-02 00:06:48,1756751808,51.43,18.06,87.12,27.55,63.29,15.25,27.56,39.41,66.99,33.95
2025-09-02 00:06:49,1756751809,62.07,63.6,55.67,11.31,82.18,74.2,65.06,48.01,41.94,25.94
2025-09-02 00:06:50,1756751810,58.3,68.03,88.49,81.52,84.76,43.02,17.31,35.03,83.0,58.58
2025-09-02 00:06:51,1756751811,42.29,71.19,74.94,41.32,31.61,18.42,83.72,54.78,16.82,18.61
2025-09-02 00:06:52,1756751812,70.64,91.55,17.52,14.55,98.92,34.76,77.44,39.66,72.68,61.96
2025-09-02 00:06:53,1756751813,88.58,27.2,90.61,95.01,34.79,67.49,94.45,54.1,68.9,98.99
2025-09-02 00:06:54,1756751814,52.03,74.35,44.79,64.5,97.79,44.27,51.21,19.82,58.61,17.45
2025-09-02 00:06:55,1756751815,15.06,81.88,94.22,88.14,82.85,84.27,99.79,64.53,21.49,42.73
2025-09-02 00:06:56,1756751816,19.53,85.74,44.09,92.62,28.47,31.54,33.97,75.99,95.04,58.98
2025-09-02 00:06:57,1756751817,11.76,86.7,95.95,63.85,40.0,18.64,53.04,98.16,86.63,71.2
2025-09-02 00:06:58,1756751818,94.87,58.93,73.09,43.6,14.62,37.48,13.05,62.6,79.35,79.73
2025-09-02 00:06:59,1756751819,65.72,91.21,30.2,15.7,50.07,83.21,11.24,38.88,39.66,52.18
2025-09-02 00:07:00,1756751820,30.06,99.5,44.34,88.76,67.5,88.72,86.97,95.09,93.56,11.48
2025-09-02 00:07:01,1756751821,46.39,58.64,77.31,77.53,39.79,87.39,26.89,43.84,12.44,76.27
2025-09-02 00:07:02,1756751822,22.03,10.92,59.79,56.17,84.44,29.45,39.77,73.2,60.4,53.82
2025-09-02 00:07:03,1756751823,70.05,58.68,31.16,90.97,19.97,99.65,60.38,87.42,35.05,20.45
2025-09-02 00:07:04,1756751824,16.9,86.14,92.32,55.1,54.88,84.44,49.46,72.4,62.44,54.91
2025-09-02 00:07:05,1756751825,45.71,72.46,17.92,57.25,31.2,47.28,97.75,58.7,50.27,22.08
2025-09-02 00:07:06,1756751826,77.72,55.72,91.59,72.47,45.36,24.34,89.63,43.65,64.78,56.09
2025-09-02 00:07:07,1756751827,85.4,14.27,64.25,75.17,34.72,74.48,11.07,31.17,52.9,42.66
2025-09-02 00:07:08,1756751828,64.21,88.63,69.75,29.46,47.6,88.22,36.15,86.08,42.59,84.87
2025-09-02 00:07:09,1756751829,16.64,81.22,19.15,73.1,50.1,52.51,89.23,85.18,15.09,88.89
2025-09-02 00:07:10,1756751830,27.16,56.68,72.32,67.65,79.57,65.28,13.19,35.11,22.27,38.43
2025-09-02 00:07:11,1756751831,75.95,68.19,40.27,19.18,85.01,76.08,27.58,94.72,66.29,50.78
2025-09-02 00:07:12,1756751832,50.52,26.75,39.59,74.05,83.74,32.7,84.11,33.77,25.96,96.77
2025-09-02 00:07:13,1756751833,44.96,91.27,24.98,75.09,16.89,43.38,94.69,86.43,77.76,48.45
2025-09-02 00:07:14,1756751834,85.57,38.05,24.21,51.65,64.42,68.25,79.78,73.49,73.42,96.81
2025-09-02 00:07:15,1756751835,45.39,23.41,35.94,88.06,67.97,88.49,61.01,27.86,56.82,28.32
2025-09-02 00:07:16,1756751836,13.67,96.09,54.29,55.4,45.54,17.23,26.28,68.8,44.37,20.76
2025-09-02 00:07:17,1756751837,42.07,51.38,67.77,53.16,21.97,35.51,24.35,65.48,72.58,62.04
2025-09-02 00:07:19,1756751839,47.76,19.39,13.8,62.26,77.86,28.23,65.81,10.39,69.68,93.5
2025-09-02 00:07:20,1756751840,27.46,79.11,99.89,89.19,25.76,47.17,97.07,89.17,26.33,12.19
2025-09-02 00:07:21,1756751841,97.03,69.06,53.53,92.08,29.45,90.88,77.85,63.13,90.93,21.25
2025-09-02 00:07:22,1756751842,71.24,18.83,15.38,98.44,12.98,47.82,82.01,49.9,12.98,63.11
2025-09-02 00:07:23,1756751843,59.86,13.77,73.49,93.47,59.26,96.57,90.91,15.76,36.36,17.67
2025-09-02 00:07:24,1756751844,55.83,34.55,26.38,42.68,88.27,93.1,79.95,54.66,12.86,77.48
2025-09-02 00:07:25,1756751845,26.72,53.0,19.32,87.85,89.64,82.57,20.56,73.07,73.9,36.12
2025-09-02 00:07:26,1756751846,29.92,82.52,10.36,42.95,48.99,99.37,51.49,78.47,14.41,80.08
2025-09-02 00:07:27,1756751847,70.51,63.44,93.37,77.48,49.05,94.54,10.25,74.13,90.1,23.46
2025-09-02 00:07:28,1756751848,33.54,86.87,44.64,36.07,81.35,18.78,57.72,52.07,92.07,27.82
2025-09-02 00:07:29,1756751849,14.75,52.57,46.39,13.61,73.46,93.43,38.59,39.25,33.29,97.69
2025-09-02 00:07:30,1756751850,65.58,74.88,61.03,68.87,90.89,95.53,19.95,61.13,45.3,95.63
2025-09-02 00:07:31,1756751851,96.84,78.39,17.38,45.32,93.79,84.78,88.08,44.09,76.45,52.94
2025-09-02 00:07:32,1756751852,81.41,19.64,24.81,19.44,56.17,71.4,64.85,89.63,19.19,43.78
2025-09-02 00:07:33,1756751853,74.92,38.93,18.7,32.26,63.45,26.89,55.8,69.41,22.58,33.76
2025-09-02 00:07:34,1756751854,96.14,51.08,59.92,14.89,43.64,36.54,90.47,34.74,46.79,31.79
2025-09-02 00:07:35,1756751855,10.48,21.67,91.39,89.19,50.37,81.67,89.21,35.39,43.25,56.75
2025-09-02 00:07:36,1756751856,43.87,32.71,43.95,73.24,97.8,46.61,55.73,46.15,59.88,93.02
2025-09-02 00:07:37,1756751857,51.01,96.53,63.44,23.65,95.61,52.74,87.05,73.47,34.38,12.11
2025-09-02 00:07:38,1756751858,72.16,90.17,30.5,98.04,73.58,35.7,57.49,12.8,59.21,74.21
2025-09-02 00:07:39,1756751859,54.06,54.95,46.57,33.78,55.49,89.46,86.91,20.33,75.67,35.28
2025-09-02 00:07:40,1756751860,73.38,54.72,81.39,41.0,37.51,78.19,68.65,86.3,96.24,78.12
2025-09-02 00:07:41,1756751861,59.86,62.34,91.74,85.88,46.29,38.44,69.87,51.85,38.56,63.2
2025-09-02 00:07:42,1756751862,25.09,31.99,28.07,44.26,75.92,38.67,52.16,57.28,48.75,24.55
2025-09-02 00:07:43,1756751863,79.53,47.51,43.14,48.4,53.18,39.37,86.44,30.82,27.88,41.52
2025-09-02 00:07:44,1756751864,28.78,30.11,75.91,55.87,88.61,39.85,53.51,97.98,76.55,68.11
2025-09-02 00:07:45,1756751865,12.2,77.73,66.94,63.66,94.41,64.79,87.03,80.33,16.93,65.01
2025-09-02 00:07:46,1756751866,77.04,86.65,13.96,12.91,37.03,29.18,75.91,50.4,16.12,70.01
2025-09-02 00:07:47,1756751867,80.94,72.55,22.44,88.0,90.13,40.01,62.67,16.83,59.05,49.46
2025-09-02 00:07:48,1756751868,18.83,92.68,83.5,82.14,75.47,52.08,87.86,36.04,68.18,61.46
2025-09-02 00:07:49,1756751869,33.85,13.57,41.53,66.0,50.89,56.91,34.48,23.12,95.53,64.26
2025-09-02 00:07:50,1756751870,87.51,71.54,45.59,13.46,30.68,49.03,51.3,93.51,80.17,54.65
2025-09-02 00:07:51,1756751871,21.45,46.34,28.43,63.68,90.64,64.48,76.54,83.27,26.67,64.09
2025-09-02 00:07:52,1756751872,84.19,11.21,25.22,46.37,39.8,19.66,54.36,57.43,22.29,10.97
2025-09-02 00:07:53,1756751873,70.56,24.91,97.58,39.29,38.67,94.89,50.95,10.86,95.06,75.26
2025-09-02 00:07:54,1756751874,75.02,86.68,30.49,96.87,83.45,90.19,12.24,40.84,52.01,95.72
2025-09-02 00:07:55,1756751875,98.44,17.53,48.38,27.92,63.6,40.98,71.59,71.09,78.73,97.98
2025-09-02 00:07:56,1756751876,85.82,63.92,86.35,56.48,55.39,62.1,27.92,53.43,90.87,29.29
2025-09-02 00:07:57,1756751877,90.77,19.08,69.32,46.44,78.49,17.27,72.18,48.2,49.75,21.33
2025-09-02 00:07:58,1756751878,57.02,18.09,72.32,25.13,99.82,39.3,29.3,86.06,87.73,57.62
2025-09-02 00:07:59,1756751879,70.04,47.72,27.05,10.35,11.75,54.55,76.89,57.34,54.95,19.66
2025-09-02 00:08:00,1756751880,85.72,55.29,13.62,84.72,60.99,99.72,93.55,58.33,62.7,53.26
2025-09-02 00:08:01,1756751881,44.62,14.77,79.48,24.7,74.35,20.59,12.16,47.53,76.39,62.45
2025-09-02 00:08:02,1756751882,48.49,53.41,43.36,37.09,33.35,31.92,24.72,11.48,37.86,35.02
2025-09-02 00:08:03,1756751883,78.26,84.23,90.19,99.98,25.71,53.08,62.05,17.3,36.65,55.44
